Date,Year,Month,Day,Location,City,State,Plastic drink bottles,Food wrappers,Plastic grocery bags,"Plastic bags (Zip-loc, etc)",Straws/stirrers,Utensils,Plastic cups/plates,Plastic take away containers,Plastic bottle caps,Plastic lids,Cigarettes,Vaping cartidges/pods,Cigar tips,Personal hygiene,Dental/floss picks,Tampons/applicators,Wipes,Toys,Balloons,Lighters,Shotgun shells/wadding,Strapping bands,Zip-ties,Shipping/packaging,Plastic sheeting/tape,Oil/lube bottles,Bleach/cleaner bottles,Masks (reusable/fabric),Masks (disposable),Gloves (disposable),Hand sanitizer,Cans,Metals caps/lids,Batteries,Metal pieces,Glass bottles,Glass pieces,Tires,Rubber pieces,Shoes,Fabric pieces,Clothing/towels/gloves,Paper straws,Paper bags,Paper cups/plates,Paper/tissues/napkins,Paper Shipping/packaging,Bait containers/crates,Lobster claw bands,Fishing nets,Lures and lightsticks,Derelict traps/trap pieces,Buoys/floats,Rope,Micro plastic 0-5mm,SMALL plastic 5-30mm,LARGE plastic >30mm,Line/net fiber: MICRO 0-5mm,Line/net fiber: SMALL 5-30mm,Line/net fiber: LARGE >30mm,Resin Pellets,BBs/beads,Foam cups/plates,Foam take away containers,Micro foam 0-5mm,SMALL foam 5-30mm,LARGE foam >30mm,Dock Foam (any size),Foam Toys,Foam Toys (water/pool),Foam Shipping/packaging,Foam Buoys,Foam Coolers,Pink Construction Foam,Blue Construction Foam,Construction Foam w Foil,Foam Meat Trays,Home & garden items,Car/boat parts,Other,Unidentified pieces,Type of cleanup,Type of location,Distance cleaned (miles),Duration (hrs),Start time,End time,Weather,Weather (wind knots),Recent weather,Tide,Flow,Recent events,Total weight (lb),# of participants,Unusual items,Notes/comments,Plastic Total,PPE Total,Metal Total,Glass/Rubber Total,Paper/Cloth Total,Fishing Debris Total,"Microplastics, Fibers, Fragments Total",Foam Total,Other Total,Total Total,Outlier
2013-04-23,2013,April,23,Philly Seaport,Philadelphia,PA,0,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dip net,Private Dock,0.005,0.0,1000,,Clear/Sunny,,Unknown,Unknown,Unknown,Unknown,0.2,32.0,,x,8,0,0,0,0,0,3,0,0,8,
2013-04-24,2013,April,24,Philly Seaport,Philadelphia,PA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROV,Private Dock,0.005,0.0,1000,,Clear/Sunny,,Unknown,Unknown,Unknown,Unknown,0.1,91.0,,x,1,0,0,0,0,0,0,0,0,1,
2013-04-24,2013,April,24,Philly Seaport,Philadelphia,PA,1,3,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dip net,Private Dock,0.005,0.0,1000,,Clear/Sunny,,Unknown,Unknown,Unknown,Unknown,0.2,85.0,,x,11,0,0,0,0,0,0,0,0,11,
2013-04-25,2013,April,25,Philly Seaport,Philadelphia,PA,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dip net,Private Dock,0.005,0.0,1000,,Clear/Sunny,,Unknown,Unknown,Unknown,Unknown,0.1,75.0,,x,5,0,0,0,0,0,0,0,0,5,
2013-04-28,2013,April,28,Philly Seaport,Philadelphia,PA,9,8,2,0,2,0,2,0,6,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dip net,Private Dock,0.005,0.15,1400,,Clear/Sunny,,Unknown,Unknown,Unknown,Unknown,4.5,40.0,,Toy was a golf ball,34,0,0,0,1,1,7,4,0,34,O
2013-04-23,2013,April,23,Philadelphia,Philadelphia,PA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neuston net,Other,0.25,0.05,1016,,Cloudy,NE 15-20,Unknown,Mid,Unknown,Unknown,0.0,32.0,,Did observe floating trash; Schooner; 2:16 before 6.8 high tide,2,0,0,0,0,0,5,0,0,2,
2013-04-24,2013,April,24,Philadelphia,Philadelphia,PA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,1,1,0,0,3,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neuston net,Other,0.25,0.05,1031,,Clear/Sunny,S 15-18,Unknown,Mid,Unknown,Unknown,0.0,45.0,,Observed floating trash; Schooner; 2:35 after .5 low tide,2,0,0,0,0,0,30,3,0,2,O
2013-04-24,2013,April,24,Philadelphia,Philadelphia,PA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neuston net,Other,0.25,0.0,1209,,Clear/Sunny,S15-20,Unknown,Mid,Unknown,Unknown,0.0,45.0,,No floating trash observed; Schooner; 1:19 before 6.9 high tide,1,0,0,0,0,0,2,0,0,1,
2013-04-25,2013,April,25,Philadelphia,Philadelphia,PA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neuston net,Other,0.25,0.15,1034,,Clear/Sunny,NW 10-15,Unknown,Mid,Unknown,Unknown,0.0,43.0,,Observed floating trash; Schooner; 1:47 after .4 low tide,1,0,0,0,0,0,6,1,0,1,
2013-04-25,2013,April,25,Philadelphia,Philadelphia,PA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Neuston net,Other,0.25,0.06,1201,,Clear/Sunny,NW 10-15,Unknown,Mid,Unknown,Unknown,0.0,32.0,,no obs; Schooner; 2:06 before 6.9 high tide,1,0,0,0,0,0,1,2,1,2,
2013-04-26,2013,April,26,Philadelphia,Philadelphia,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neuston net,Other,0.25,0.06,1018,,Clear/Sunny,NW 10,Unknown,Low,Unknown,Unknown,0.0,37.0,,Observed floating trash; Schooner; :40 after .3 low tide,0,0,0,0,0,0,7,0,0,0,
2013-04-26,2013,April,26,Philadelphia,Philadelphia,PA,0,2,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,0,0,0,0,10,6,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neuston net,Other,0.25,0.06,1205,,Clear/Sunny,NW 10,Unknown,Mid,Unknown,Unknown,0.0,36.0,,Lots of trash observed (and in sample); Schooner; 2:51 before 6.8 high tide,8,0,0,1,0,0,47,31,0,8,O
2013-04-28,2013,April,28,Philadelphia,Philadelphia,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neuston net,Other,0.25,0.05,1025,,Clear/Sunny,S 5-10,Unknown,Low,Unknown,Unknown,0.0,10.0,,no obs; Schooner; :57 before .3 low tide,2,0,13,0,0,0,1,0,0,2,O
2013-04-28,2013,April,28,Philadelphia,Philadelphia,PA,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5,5,1,0,1,14,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Neuston net,Other,0.25,0.1,1309,,Clear/Sunny,S 5-10,Unknown,Mid,Unknown,Unknown,0.0,16.0,,Lots of trash observed (and in sample); Schooner; 1:13 after .3 low tide,4,0,3,0,0,0,74,10,0,4,O
2013-04-26,2013,April,26,Philly Seaport,Philadelphia,PA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ROV,Private Dock,0.005,0.15,1900,,Clear/Sunny,,Unknown,Unknown,Unknown,Unknown,0.0,12.0,,,0,0,0,0,0,0,0,0,1,1,
2013-05-04,2013,May,4,Lake Champlain - Lakeside Ave,Burlington,VT,12,67,61,0,2,0,14,0,38,1,168,0,3,6,0,2,0,7,1,2,27,0,0,0,4,0,0,0,0,0,0,1,0,0,16,17,42,0,3,0,7,6,0,2,0,27,1,0,0,0,0,0,0,7,10,60,63,0,0,0,0,0,0,0,11,43,14,0,0,0,0,0,0,0,0,0,0,3,0,3,0,Shoreline (hands),Sandy Beach,0.25,0.75,1030,,Clear/Sunny,0-5,Unknown,Unknown,Unknown,Unknown,18.9,11.0,,"rabies vaccine container, no trespassing sign, ceramic dish piece",415,0,17,62,43,7,133,68,6,421,O
2013-05-16,2013,May,16,North Cove Marina - AtlCup School Trash Races,,,3,102,32,0,8,0,5,0,15,0,1244,0,2,4,0,0,0,5,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,16,0,0,1,0,0,1,0,17,0,40,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Shoreline (hands),Other,0.1,1.0,1000,,Clear/Sunny,S5-10?,Unknown,Unknown,Unknown,Unknown,30.0,130.0,,gum; urban park,1427,0,7,17,58,0,2,4,4,1431,O
2013-05-16,2013,May,16,North Cove Marina - Surface Pick up,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Dip net,Marina,0.0,0.1,1000,,Clear/Sunny,S5-10?,Unknown,Unknown,Unknown,Unknown,0.2,0.0,,,2,0,3,0,2,0,0,1,1,3,
2013-05-17,2013,May,17,North Cove Marina - ProAm Shoreline,,,1,15,1,0,0,0,4,0,2,0,112,0,1,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Shoreline (hands),Other,0.1,0.5,1600,,Clear/Sunny,S0-5,Unknown,Unknown,Unknown,Unknown,2.0,2.0,,urban park,142,0,1,2,15,0,1,0,1,143,O
2013-05-18,2013,May,18,North Cove Marina - AtlCup Dip net with HRCC,,,1,15,1,0,4,0,1,0,3,0,1,0,1,4,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dip net,Marina,0.0,0.5,1030,,Clear/Sunny,S0-5,Unknown,Unknown,Unknown,Unknown,5.0,5.0,,,35,0,0,0,5,0,3,7,0,35,O
2013-05-22,2013,May,22,Herreshoff Museum - 5th Grade trash races,Bristol,RI,3,33,16,0,17,0,6,0,31,0,17,0,1,3,0,1,0,11,0,0,0,0,0,4,34,3,3,0,0,0,0,2,0,0,6,54,110,1,4,2,2,8,0,0,0,9,5,0,0,4,5,0,0,15,68,193,23,0,0,0,0,0,0,0,11,7,3,0,0,0,0,0,0,0,0,0,0,39,3,0,0,Shoreline (hands),Sandy Beach,0.05,1.5,1000,,Cloudy,S10-15,Rain Event,Unknown,Unknown,Unknown,42.5,45.0,,,183,0,8,169,26,24,284,21,42,225,O
2013-05-22,2013,May,22,Herreshoff Museum - High School,Bristol,RI,1,15,10,0,7,0,1,0,5,0,24,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,4,0,0,8,3,110,0,6,0,0,1,0,0,0,3,0,1,1,0,2,0,0,4,78,188,63,10,0,0,0,0,0,0,17,16,54,0,0,0,0,0,0,0,0,0,0,198,0,1,0,Shoreline (hands),Sandy Beach,0.05,1.0,1230,,Cloudy,S10-15,Rain Event,Unknown,Unknown,Unknown,8.0,16.0,,Unspecified,72,0,12,119,4,8,339,87,199,271,O
2013-05-22,2013,May,22,Herreshoff Museum - ROV,Bristol,RI,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,ROV,Marina,0.0,4.0,930,,Cloudy,S10-15,Rain Event,Unknown,Unknown,Unknown,5.0,61.0,,Lifting Strap,4,0,0,2,0,0,0,0,5,9,
2013-05-25,2013,May,25,Ft. Adams - Atlantic Cup,,,2,19,6,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,2,7,0,195,0,2,0,0,5,0,0,0,6,0,1,0,0,0,0,5,13,0,7,15,1,7,10,0,0,0,0,7,25,21,0,0,0,0,0,0,0,0,0,0,20,0,0,0,Shoreline (hands),Rocky Beach,0.2,1.5,1110,,Rain,NW20,Rain Event,Unknown,Unknown,Unknown,20.0,3.0,,,34,0,12,197,11,19,40,53,20,54,O
2013-05-23,2013,May,23,Newport Harbor Hotel & Marina,,,2,6,0,0,0,0,12,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,ROV,Marina,0.0,2.25,930,,Cloudy,S15-20,Rain Event,Unknown,Unknown,Unknown,7.0,88.0,,Snorkel,30,0,0,3,3,3,0,0,3,33,O
2013-05-16,2013,May,16,North Cove Marina - AtlCup ROV,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROV,Marina,0.0,0.75,1600,,Clear/Sunny,none,Unknown,Unknown,Unknown,Unknown,0.05,25.0,,,0,0,0,1,0,0,0,0,0,0,
2013-05-26,2013,May,26,Ft. Adams - Atlantic Cup - ROV,,,2,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,ROV,Marina,0.0,4.0,1100,,Cloudy,W20-25,Rain Event,Unknown,Unknown,Unknown,6.0,30.0,,Butterfly toy,10,0,0,0,2,4,0,0,4,14,
2013-05-26,2013,May,26,Ft. Adams - Atlantic Cup - Shoreline,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shoreline (hands),Rocky Beach,0.01,4.0,1100,,Cloudy,W20-25,Rain Event,Unknown,Unknown,Unknown,4.0,0.0,,,1,0,4,1,0,1,0,0,0,1,
2013-05-18,2013,May,18,Hudson River Com. Sailing - Shoreline,NYC,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shoreline (hands),Marina,0.01,0.0,-,,Clear/Sunny,S0-5,Unknown,Unknown,Unknown,Unknown,0.005,0.0,,,1,0,0,0,1,0,0,0,0,1,
2013-05-29,2013,May,29,Maine yacht Center - Sediment grab,,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment grab,Marina,0.0,1.0,1600,,Cloudy,,Rain Event,Unknown,Unknown,Unknown,0.0,7.0,,3 of micro plastic were paint chips,0,0,0,0,1,0,13,0,0,0,
2013-05-31,2013,May,31,Seapoint Beach - Shoreline,Kittery,ME,0,3,3,0,2,0,0,0,6,0,8,0,0,0,0,0,0,2,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,31,0,6,0,3,3,0,0,0,3,2,1,4,1,0,12,0,26,5,28,31,0,1,13,0,0,0,0,4,9,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,Shoreline (hands),Sandy Beach,0.5,0.5,1130,,Clear/Sunny,S 10-15,Rain Event,Low,Unknown,Unknown,20.0,7.0,,19 of the large plastics were trap plastic,30,0,2,37,11,44,78,15,4,34,O
2013-06-06,2013,June,6,Kittery Point Yacht Yard - Sediment Grab 1,Kittery,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment grab,Marina,0.0,0.25,1000,,Clear/Sunny,SW15-20,Unknown,Unknown,Ebbing,Unknown,0.0,4.0,,,0,0,0,0,0,0,15,0,0,0,O
2013-06-02,2013,June,2,Kittery Point Yacht Yard - Sediment Grab 2,Kittery,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment grab,Marina,0.0,0.25,1030,,Clear/Sunny,SW15-20,Unknown,Unknown,Ebbing,Unknown,0.0,4.0,,,0,0,0,0,0,0,1,0,0,0,
2013-06-02,2013,June,2,Kittery Point Yacht Yard - Sediment Grab 3,Kittery,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment grab,Marina,0.0,0.25,1100,,Clear/Sunny,SW15-20,Unknown,Unknown,Ebbing,Unknown,0.0,4.0,,,0,0,0,1,0,0,2,0,0,0,
2013-06-02,2013,June,2,Kittery Point Yacht Yard - Sediment Grab 4,Kittery,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment grab,Marina,0.0,0.25,1130,,Clear/Sunny,SW15-20,Unknown,Unknown,Ebbing,Unknown,0.0,4.0,,,0,0,0,0,0,0,2,0,0,0,
2013-06-02,2013,June,2,Kittery Point Yacht Yard - 4 buckets surface water,Kittery,ME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,Marina,0.0,0.25,1200,,Clear/Sunny,SW15-20,Unknown,Unknown,Ebbing,Unknown,0.0,3.0,,Surface basket,1,0,2,0,0,0,25,0,0,1,O
2013-06-02,2013,June,2,Kittery Point Yacht Yard - Surface,Kittery,ME,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Surface (hands),Marina,0.0,0.25,1215,,Clear/Sunny,SW15-20,Unknown,Unknown,Ebbing,Unknown,0.0,2.0,,,6,0,0,0,0,0,9,0,0,6,
2013-06-04,2013,June,4,Shoreline during sediment samples - south Champlain,Burlington,VT,4,4,1,0,0,0,2,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shoreline (hands),Sandy Beach,0.25,1.0,1030,,Clear/Sunny,NW 10-20,Unknown,Unknown,Unknown,Unknown,5.0,4.0,,collected at various sites in southern lk champlain,19,0,1,2,1,0,1,2,0,19,
2013-06-05,2013,June,5,Shoreline during sediment samples - north Champlain,Burlington,VT,4,10,3,0,1,0,1,0,5,0,1,0,0,0,0,0,0,3,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,1,1,0,0,1,0,0,0,0,4,10,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shoreline (hands),Sandy Beach,0.25,1.0,1000,,Clear/Sunny,N 5,Unknown,Unknown,Unknown,Unknown,10.0,5.0,,collected at various sites in northern lk champlain,32,0,0,1,5,2,14,6,0,32,O
2013-06-04,2013,June,4,"Whitehall, NY - Sample 1",Whitehall,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment grab,Other,0.0,0.0,1115,,Clear/Sunny,NW 10-15,Storm Event,Unknown,Unknown,Unknown,0.0,4.0,,Canal,0,0,0,0,0,0,1,0,0,0,
2013-06-04,2013,June,4,"Whitehall, NY - Sample 2",Whitehall,NY,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment grab,Other,0.0,0.0,1150,,Clear/Sunny,NW 10-15,Storm Event,Unknown,Unknown,Unknown,0.0,4.0,,Ramp,2,0,0,0,0,0,19,0,0,2,O
2013-06-04,2013,June,4,"Chimney Point, VT - Sample 6",Chimney Point,VT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment grab,Sandy Beach,0.0,0.0,1318,,Clear/Sunny,NW 10-15,Storm Event,Unknown,Unknown,Unknown,0.0,4.0,,,0,0,0,1,0,0,6,0,0,0,
2013-06-04,2013,June,4,"Port Henry, NY - Sample 7",Port Henry,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment grab,Sandy Beach,0.0,0.0,1450,,Clear/Sunny,NW 10-15,Storm Event,Unknown,Unknown,Unknown,0.0,4.0,,,0,0,0,0,0,0,2,0,0,0,
2013-06-04,2013,June,4,"Vergennes, VT - Sample 11",Vergennes,VT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sediment grab,Park,0.0,0.0,1723,,Clear/Sunny,NW 10-15,Storm Event,Unknown,Unknown,Unknown,0.0,3.0,,,0,0,0,0,0,0,19,0,0,0,O
